Ticket ID,Date Created,Issue,State,Zip
5211014,2021-12-28,Unwanted Calls,CA,91355.0
5381445,2022-03-29,Unwanted Calls,GA,30066.0
5396859,2022-04-03,Equipment,MO,64067.0
5210701,2021-12-27,Privacy,CA,94941.0
4942289,2021-08-04,Number Portability (keeping your number if you change providers),MD,20852.0
5206844,2021-12-23,Privacy,GA,0.0
4894353,2021-07-11,Availability (including rural call completion),NC,28204.0
5431393,2022-04-20,Unwanted Calls,NJ,8876.0
5209925,2021-12-27,Unwanted Calls,WI,53805.0
5210859,2021-12-28,Availability,NC,28127.0
5428302,2022-04-18,Privacy,LA,70072.0
5210000,2021-12-27,Billing,TX,78133.0
4871592,2021-06-29,Billing,VT,5156.0
5210086,2021-12-27,Unwanted Calls,CA,92203.0
4957417,2021-08-12,Billing,CT,6790.0
5430723,2022-04-19,Unwanted Calls,GA,30083.0
5581337,2022-07-02,Availability,NY,14070.0
5396090,2022-04-02,Availability,PA,16833.0
5585009,2022-07-05,Unwanted Calls,NE,68787.0
5074810,2021-10-10,Billing,MA,1605.0
5068391,2021-10-06,Unwanted Calls,CA,93402.0
5067008,2021-10-06,Unwanted Calls,CA,90808.0
4956677,2021-08-12,Billing,PA,19146.0
5067447,2021-10-06,Unwanted Calls,WA,98404.0
5206627,2021-12-23,Privacy,CA,90036.0
5210910,2021-12-28,Availability (including rural call completion),NY,10601.0
5074514,2021-10-10,Unwanted Calls,CA,94510.0
5207592,2021-12-24,Availability,ID,83858.0
4897215,2021-07-12,Availability,IL,62236.0
5206899,2021-12-23,Billing,KY,42501.0
4878890,2021-07-02,Billing,FL,32792.0
5067083,2021-10-06,Unwanted Calls,AZ,85233.0
4893904,2021-07-10,Billing,CA,94941.0
5068870,2021-10-07,Junk Faxes,NJ,8094.0
4858410,2021-06-22,Availability (including rural call completion),MI,48322.0
4919121,2021-07-23,Number Portability (keeping your number if you change providers),IL,62901.0
4955267,2021-08-11,Billing,SC,29212.0
5075000,2021-10-11,Privacy,KY,40211.0
5210691,2021-12-27,Unwanted Calls,NY,13605.0
4949123,2021-08-08,Unwanted Calls,CA,90059.0
5067349,2021-10-06,Unwanted Calls,IN,46206.0
5074703,2021-10-10,Loud Commercials,NE,68516.0
5074632,2021-10-10,Availability,IN,46382.0
5075026,2021-10-11,Number Portability (keeping your number if you change providers),VA,22202.0
5210164,2021-12-27,Unwanted Calls,MD,21212.0
5396885,2022-04-03,Unwanted Calls,MO,63141.0
5578578,2022-07-01,Unwanted Calls,TX,75803.0
5074533,2021-10-10,Equipment,OK,74447.0
5074363,2021-10-10,Availability,CA,92260.0
5583374,2022-07-05,Availability,MI,48071.0
5209296,2021-12-27,Billing,TX,76123.0
5210629,2021-12-27,Unwanted Calls,CA,92116.0
4955950,2021-08-11,Equipment,LA,70452.0
5210590,2021-12-27,Availability (including rural call completion),TX,75069.0
4957434,2021-08-12,Unwanted Calls,NC,27284.0
5209459,2021-12-27,Availability (including rural call completion),FL,32606.0
5210137,2021-12-27,Unwanted Calls,GA,30097.0
5384261,2022-03-29,Unwanted Calls,OK,73505.0
5210922,2021-12-28,Billing,TX,77585.0
5382852,2022-03-29,Unwanted Calls,MI,49546.0
5207081,2021-12-23,Number Portability (keeping your number if you change providers),WI,53085.0
5210614,2021-12-27,Unwanted Calls,NY,13605.0
4895749,2021-07-12,Other,KS,67575.0
4848559,2021-06-17,Availability,MO,65109.0
4927653,2021-07-28,Billing,SC,29486.0
4894092,2021-07-10,Availability,TX,76849.0
4894385,2021-07-11,Loud Commercials,CA,94117.0
5585684,2022-07-06,Speed,CT,6033.0
5207537,2021-12-24,Billing,CA,90631.0
4852577,2021-06-19,Billing,GA,30064.0
4955806,2021-08-11,Equipment,FL,33138.0
5209523,2021-12-27,Unwanted Calls,TX,77056.0
5207839,2021-12-24,Availability,MA,1258.0
5210938,2021-12-28,Speed,NY,10566.0
5396720,2022-04-02,Unwanted Calls,ID,83709.0
5396219,2022-04-02,Availability,TX,77830.0
5210414,2021-12-27,Unwanted Calls,CA,95834.0
5210205,2021-12-27,Commercials/Promotions,WA,98816.0
5396262,2022-04-02,Unwanted Calls,FL,34453.0
5584086,2022-07-05,Unwanted Calls,TN,37087.0
5074604,2021-10-10,Unwanted Calls,MI,48118.0
5067989,2021-10-06,Unwanted Calls,CA,93004.0
5066738,2021-10-06,Unwanted Calls,CO,80132.0
4958505,2021-08-12,Availability,IN,46748.0
4943892,2021-08-05,Speed,NY,11213.0
4958236,2021-08-12,Unwanted Calls,FL,34613.0
5074897,2021-10-10,Billing,WA,98030.0
5074614,2021-10-10,Unwanted Calls,GA,30030.0
5209554,2021-12-27,Number Portability (keeping your number if you change providers),IA,52553.0
4949287,2021-08-09,Equipment,MN,55427.0
4957335,2021-08-12,Billing,NV,89052.0
4936499,2021-08-02,Number Portability (keeping your number if you change providers),NC,27510.0
5067120,2021-10-06,Unwanted Calls,KY,40601.0
4956581,2021-08-12,Availability (including rural call completion),NY,11226.0
5074454,2021-10-10,Availability,CT,6234.0
4957430,2021-08-12,Availability (including rural call completion),PA,16125.0
5068303,2021-10-06,Unwanted Calls,PA,15227.0
5068694,2021-10-06,Unwanted Calls,PA,17578.0
5068537,2021-10-06,Unwanted Calls,TN,37421.0
5384020,2022-03-29,Unwanted Calls,CA,95815.0
5074832,2021-10-10,Interference,CA,92114.0
5206428,2021-12-23,Unwanted Calls,FL,32570.0
5074538,2021-10-10,Billing,NY,11210.0
5210634,2021-12-27,Interference,OK,73703.0
5381938,2022-03-29,Unwanted Calls,CT,6611.0
5074615,2021-10-10,Unwanted Calls,KY,40601.0
5074731,2021-10-10,Availability (including rural call completion),CA,93906.0
5209465,2021-12-27,Speed,KY,42733.0
5074796,2021-10-10,Commercials/Promotions,AR,72301.0
5210757,2021-12-27,Equipment,WV,25704.0
5384523,2022-03-29,Unwanted Calls,MI,49950.0
5396547,2022-04-02,Billing,FL,34747.0
5207554,2021-12-24,Unwanted Calls,OH,44122.0
5209378,2021-12-27,Interference,NE,68122.0
5210950,2021-12-28,Unwanted Calls,TX,75835.0
5209309,2021-12-27,Privacy,AL,35756.0
4957731,2021-08-12,Unwanted Calls,MD,21234.0
5210749,2021-12-27,Billing,NC,28203.0
4958563,2021-08-12,Unwanted Calls,KS,67002.0
5211017,2021-12-28,Unwanted Calls,MN,56055.0
5209944,2021-12-27,Interference,TX,76040.0
5206651,2021-12-23,Unwanted Calls,TX,77498.0
5381639,2022-03-29,Unwanted Calls,MA,1364.0
5209684,2021-12-27,Unwanted Calls,NC,28202.0
4895659,2021-07-12,Availability,FL,32765.0
5208441,2021-12-25,Billing,FL,33028.0
4894767,2021-07-11,Equipment,NC,27407.0
5210410,2021-12-27,Equipment,PA,16323.0
5580713,2022-07-02,Speed,LA,70560.0
5395868,2022-04-02,Unwanted Calls,NJ,7722.0
4944094,2021-08-05,Slamming (change of your carrier without permission),MS,38654.0
5210847,2021-12-28,Slamming (change of your carrier without permission),IN,46748.0
4948660,2021-08-08,Unwanted Calls,IL,60622.0
4957948,2021-08-12,Availability (including rural call completion),MD,21740.0
5209832,2021-12-27,Indecency,SC,29020.0
5397007,2022-04-03,Privacy,CA,91335.0
5208608,2021-12-25,Billing,MI,49006.0
5433776,2022-04-21,Speed,TX,79407.0
5424249,2022-04-15,Unwanted Calls,WI,53092.0
5433734,2022-04-21,Unwanted Calls,NJ,7856.0
5423328,2022-04-15,Billing,CA,92647.0
5583908,2022-07-05,Unwanted Calls,TX,75803.0
5430702,2022-04-19,Unwanted Calls,TX,75007.0
5074574,2021-10-10,Unwanted Calls,WA,98332.0
5074686,2021-10-10,Unwanted Calls,CA,92584.0
5207199,2021-12-23,Unwanted Calls,CA,95928.0
5382618,2022-03-29,Unwanted Calls,MI,48335.0
4958531,2021-08-12,Indecency,MI,48455.0
5207347,2021-12-23,Billing,NY,11530.0
4957782,2021-08-12,Unwanted Calls,SC,29673.0
4956868,2021-08-12,Unwanted Calls,MS,39560.0
5074364,2021-10-10,Indecency,MN,56013.0
5074953,2021-10-11,Billing,NJ,7675.0
5206701,2021-12-23,Unwanted Calls,CO,80301.0
4958192,2021-08-12,Unwanted Calls,TX,78717.0
4957633,2021-08-12,Billing,MO,65714.0
5066939,2021-10-06,Unwanted Calls,IN,46545.0
4957702,2021-08-12,Interference (including signal jammers),NY,14604.0
5067252,2021-10-06,Unwanted Calls,WV,24740.0
5210606,2021-12-27,Unwanted Calls,IL,61727.0
5074431,2021-10-10,Availability (including rural call completion),PA,18014.0
4955798,2021-08-11,Billing,TX,75072.0
5210516,2021-12-27,Unwanted Calls,VA,24153.0
5381344,2022-03-29,Unwanted Calls,KY,40207.0
5074710,2021-10-10,Unwanted Calls,NC,28075.0
5075007,2021-10-11,Availability (including rural call completion),CA,92039.0
5206413,2021-12-23,Speed,FL,34135.0
5074450,2021-10-10,Unwanted Calls,MI,48059.0
5209857,2021-12-27,Interference,NY,14057.0
4958736,2021-08-12,Billing,AK,99577.0
4957030,2021-08-12,Availability,AL,35211.0
5074936,2021-10-10,Availability,MN,55313.0
5396254,2022-04-02,Billing,CT,6108.0
5068056,2021-10-06,Unwanted Calls,UT,84041.0
5067766,2021-10-06,Junk Faxes,TX,77081.0
5074725,2021-10-10,Availability (including rural call completion),TX,75211.0
4957184,2021-08-12,Unwanted Calls,NY,12118.0
5206763,2021-12-23,Billing,MD,21561.0
4957556,2021-08-12,Unwanted Calls,FL,34120.0
5207542,2021-12-24,Unwanted Calls,MA,1720.0
4954398,2021-08-11,Interference (including signal jammers),FL,39192.0
4926512,2021-07-27,Equipment,CA,90028.0
4870987,2021-06-29,Availability,CA,94523.0
4949013,2021-08-08,Unwanted Calls,OH,44147.0
4904680,2021-07-15,Billing,AZ,85622.0
5067800,2021-10-06,Unwanted Calls,NC,28270.0
5068228,2021-10-06,Unwanted Calls,FL,32703.0
5068563,2021-10-06,Unwanted Calls,LA,71112.0
5206814,2021-12-23,Unwanted Calls,NV,89166.0
5064709,2021-10-05,Unwanted Calls,PA,18810.0
4886327,2021-07-07,Availability (including rural call completion),IL,60201.0
5067535,2021-10-06,Unwanted Calls,FL,32433.0
5207195,2021-12-23,Unwanted Calls,NY,11228.0
4954607,2021-08-11,Billing,NY,13656.0
5074791,2021-10-10,Availability,FL,34471.0
5074436,2021-10-10,Availability,PR,637.0
4902851,2021-07-15,Availability,CA,96007.0
5068918,2021-10-07,Loud Commercials,CT,6040.0
5074643,2021-10-10,Availability,TX,76008.0
5237418,2022-01-12,Telecommunications Relay Service (TRS),IL,60090.0
4957946,2021-08-12,Billing,AL,36054.0
5074867,2021-10-10,Billing,WA,98841.0
5396159,2022-04-02,Billing,NY,10451.0
5210201,2021-12-27,Equipment,OR,97756.0
5099068,2021-10-22,Loud Commercials,RI,2909.0
5074669,2021-10-10,Unwanted Calls,DC,20003.0
4899283,2021-07-13,Privacy,WA,98503.0
5099314,2021-10-22,Unwanted Calls,TX,78253.0
5089322,2021-10-18,Unwanted Calls,NV,89148.0
5292900,2022-02-10,Loud Commercials,MI,48043.0
4955452,2021-08-11,Billing,DC,20003.0
5066576,2021-10-06,Unwanted Calls,FL,33809.0
5068703,2021-10-06,Unwanted Calls,IL,60540.0
5067356,2021-10-06,Unwanted Calls,CA,93403.0
5068278,2021-10-06,Unwanted Calls,TX,75093.0
5210599,2021-12-27,Billing,NC,27125.0
5293936,2022-02-10,Unwanted Calls,CA,90245.0
5099491,2021-10-23,Billing,IL,60543.0
5206768,2021-12-23,Unwanted Calls,MD,20902.0
5074981,2021-10-11,Availability,KY,40258.0
5099220,2021-10-22,Billing,OH,44145.0
5209558,2021-12-27,Availability,FL,32837.0
5207345,2021-12-23,Unwanted Calls,DE,19810.0
5074531,2021-10-10,Privacy,IL,60047.0
5099074,2021-10-22,Unwanted Calls,MI,48152.0
5098949,2021-10-22,Unwanted Calls,SC,29910.0
5210561,2021-12-27,Unwanted Calls,WA,98052.0
5074294,2021-10-10,Billing,VA,22932.0
5210886,2021-12-28,Billing,NY,11223.0
5073780,2021-10-09,Equipment,OK,73162.0
5099351,2021-10-22,Unwanted Calls,NJ,8831.0
5292665,2022-02-10,Billing,NY,12304.0
5396415,2022-04-02,Billing,IL,60532.0
5426807,2022-04-18,Availability,IN,46140.0
5430631,2022-04-19,Unwanted Calls,IL,61727.0
5585527,2022-07-05,Unwanted Calls,IL,60640.0
5074397,2021-10-10,Availability,CA,94134.0
5209982,2021-12-27,Equipment,NY,10075.0
4955720,2021-08-11,Billing,OR,97471.0
4957310,2021-08-12,Unwanted Calls,CA,92104.0
5074577,2021-10-10,Unwanted Calls,MI,48040.0
5097356,2021-10-22,Equipment,ND,58078.0
4956385,2021-08-12,Billing,TN,37748.0
5095702,2021-10-21,Availability (including rural call completion),WI,53722.0
5074298,2021-10-10,Unwanted Calls,NY,10009.0
5074546,2021-10-10,Interference (including signal jammers),OK,74112.0
4948989,2021-08-08,Unwanted Calls,OH,44124.0
4954853,2021-08-11,Privacy,AZ,85003.0
4957994,2021-08-12,Availability (including rural call completion),CA,93527.0
5074475,2021-10-10,Availability,PA,17068.0
5099511,2021-10-23,Availability (including rural call completion),OH,44710.0
4957326,2021-08-12,Number Portability (keeping your number if you change providers),WA,98101.0
4909151,2021-07-19,Billing,NY,11726.0
4855300,2021-06-21,Billing,CA,95350.0
5068498,2021-10-06,Unwanted Calls,CA,92104.0
5067097,2021-10-06,Unwanted Calls,OR,97266.0
5209269,2021-12-27,Availability,TX,76849.0
5097306,2021-10-22,Unwanted Calls,NJ,7005.0
5072259,2021-10-08,Equipment,NE,68124.0
5099143,2021-10-22,Unwanted Calls,WA,98075.0
5030181,2021-09-16,Billing,IL,60201.0
5074918,2021-10-10,Speed,NV,89012.0
5097759,2021-10-22,Unwanted Calls,GA,30127.0
5382019,2022-03-29,Unwanted Calls,CA,92116.0
5209541,2021-12-27,Equipment,CA,94553.0
5396897,2022-04-03,Unwanted Calls,FL,33545.0
5396475,2022-04-02,Billing,TX,75703.0
5430415,2022-04-19,Availability,FL,32466.0
5068741,2021-10-06,Unwanted Calls,VA,23093.0
5068422,2021-10-06,Unwanted Calls,SC,29112.0
5074583,2021-10-10,Unwanted Calls,MI,48047.0
5068587,2021-10-06,Unwanted Calls,TN,38117.0
4957752,2021-08-12,Unwanted Calls,IL,60640.0
5067934,2021-10-06,Unwanted Calls,TX,77357.0
5074973,2021-10-11,Speed,NY,14711.0
5067832,2021-10-06,Unwanted Calls,MI,48076.0
5067897,2021-10-06,Unwanted Calls,TX,77357.0
5068173,2021-10-06,Unwanted Calls,CA,93041.0
5068229,2021-10-06,Unwanted Calls,KY,40601.0
5067140,2021-10-06,Unwanted Calls,MI,48886.0
5384724,2022-03-30,Unwanted Calls,TX,76118.0
4942880,2021-08-04,Equipment,MA,1420.0
5074354,2021-10-10,Unwanted Calls,NY,10009.0
4954345,2021-08-11,Availability (including rural call completion),NY,12589.0
5207122,2021-12-23,Availability (including rural call completion),CA,95630.0
5074875,2021-10-10,Unwanted Calls,CA,90024.0
5209732,2021-12-27,Unwanted Calls,WI,54474.0
5210640,2021-12-27,Availability,TX,77034.0
5074503,2021-10-10,Unwanted Calls,CA,94510.0
5074532,2021-10-10,Unwanted Calls,CA,94510.0
5074493,2021-10-10,Billing,MI,48629.0
5074789,2021-10-10,Unwanted Calls,CO,80210.0
5206158,2021-12-23,Unwanted Calls,PA,18936.0
5210255,2021-12-27,Availability (including rural call completion),FL,33434.0
5209302,2021-12-27,Availability (including rural call completion),HI,96712.0
5210656,2021-12-27,Availability,AZ,85392.0
5292747,2022-02-10,Unwanted Calls,CA,90068.0
5396531,2022-04-02,Unwanted Calls,FL,32708.0
4897752,2021-07-13,Interference,CO,81301.0
4849949,2021-06-18,Availability,IN,46142.0
5210952,2021-12-28,Unwanted Calls,ID,83701.0
4864832,2021-06-25,Equipment,AZ,86442.0
4954067,2021-08-11,Equipment,CO,80107.0
4867358,2021-06-26,Availability,TX,77345.0
4869739,2021-06-28,Billing,IL,60181.0
4881039,2021-07-03,Billing,GA,30605.0
4949577,2021-08-09,Availability (including rural call completion),VA,24293.0
4950550,2021-08-09,Availability,CA,90066.0
5207301,2021-12-23,Unwanted Calls,TX,78231.0
4953738,2021-08-10,Unwanted Calls,IA,52732.0
4954021,2021-08-11,Availability,CT,6468.0
4897084,2021-07-12,Billing,NV,89108.0
4952366,2021-08-10,Unwanted Calls,MN,55311.0
4915327,2021-07-22,Billing,IL,60564.0
4951880,2021-08-10,Unwanted Calls,FL,32805.0
4951738,2021-08-10,Billing,WA,98512.0
4953704,2021-08-10,Unwanted Calls,CT,6877.0
5209303,2021-12-27,Loud Commercials,CA,94104.0
4952140,2021-08-10,Unwanted Calls,MN,55420.0
4896566,2021-07-12,Billing,PA,18801.0
4958460,2021-08-12,Availability (including rural call completion),UT,84096.0
4954629,2021-08-11,Closed Captioning over the Internet,NY,14464.0
5383088,2022-03-29,Unwanted Calls,CT,6790.0
5206890,2021-12-23,Availability (including rural call completion),NV,89144.0
5209699,2021-12-27,Billing,AR,72002.0
5384397,2022-03-29,Unwanted Calls,CA,94002.0
5209950,2021-12-27,Billing,FL,32169.0
5396061,2022-04-02,Availability,WV,26621.0
5384857,2022-03-30,Unwanted Calls,CO,81422.0
5206531,2021-12-23,Billing,VA,22485.0
4846906,2021-06-16,Speed,NY,11221.0
4957049,2021-08-12,Unwanted Calls,TN,37217.0
4898934,2021-07-13,Interference,NV,89130.0
4892790,2021-07-09,Privacy,VA,23150.0
4888082,2021-07-07,Availability (including rural call completion),WI,53933.0
5381507,2022-03-29,Unwanted Calls,FL,32506.0
4873781,2021-06-30,Billing,FL,34609.0
4946434,2021-08-06,Unwanted Calls,KY,40601.0
4865686,2021-06-25,Availability,NJ,7747.0
4927579,2021-07-28,Billing,PA,15301.0
4951679,2021-08-10,Billing,NJ,8807.0
4948242,2021-08-07,Unwanted Calls,GA,30013.0
5207958,2021-12-24,Billing,IL,60601.0
4957555,2021-08-12,Unwanted Calls,FL,33765.0
5210144,2021-12-27,Unwanted Calls,MA,2673.0
5382174,2022-03-29,Unwanted Calls,CA,91324.0
4953797,2021-08-10,Unwanted Calls,IA,51401.0
4942136,2021-08-04,Billing,OH,43224.0
4955918,2021-08-11,Unwanted Calls,IL,62806.0
4955575,2021-08-11,Unwanted Calls,WA,98038.0
4955971,2021-08-11,Unwanted Calls,TX,77388.0
4949427,2021-08-09,Equipment,VA,24577.0
5208225,2021-12-24,Speed,AZ,85207.0
4882000,2021-07-04,Availability (including rural call completion),NY,10598.0
5210239,2021-12-27,Billing,NJ,7086.0
5207571,2021-12-24,Unwanted Calls,HI,96712.0
5382565,2022-03-29,Unwanted Calls,WA,98362.0
5210278,2021-12-27,Unwanted Calls,SD,57004.0
5209647,2021-12-27,Billing,NJ,8536.0
5396370,2022-04-02,Billing,TX,76132.0
5209197,2021-12-27,Privacy,TN,37303.0
5584308,2022-07-05,Billing,NC,27377.0
5585622,2022-07-06,Speed,LA,70560.0
5206088,2021-12-23,Unwanted Calls,GA,30518.0
5206748,2021-12-23,Unwanted Calls,DC,20009.0
4948865,2021-08-08,Slamming (change of your carrier without permission),IN,46514.0
4946666,2021-08-06,Unwanted Calls,TX,78247.0
4945770,2021-08-06,Unwanted Calls,CA,90026.0
4946373,2021-08-06,Unwanted Calls,FL,32566.0
4947254,2021-08-06,Unwanted Calls,MA,1720.0
6349787,2023-07-20,Billing,GA,30253.0
5384216,2022-03-29,Unwanted Calls,CA,92115.0
4929843,2021-07-29,Equipment,MI,48331.0
5210121,2021-12-27,Number Portability (keeping your number if you change providers),TX,75455.0
4902712,2021-07-15,Billing,MI,48127.0
4946486,2021-08-06,Unwanted Calls,WA,98038.0
4947799,2021-08-07,Unwanted Calls,FL,33713.0
4853828,2021-06-21,Billing,WI,54313.0
4952466,2021-08-10,Unwanted Calls,NC,27896.0
4952184,2021-08-10,Unwanted Calls,FL,33426.0
4887190,2021-07-07,Billing,WI,53185.0
4955293,2021-08-11,Unwanted Calls,OK,74136.0
4956064,2021-08-11,Unwanted Calls,TX,78705.0
4951591,2021-08-10,Billing,AZ,85719.0
4954215,2021-08-11,Unwanted Calls,CA,0.0
5210746,2021-12-27,Unwanted Calls,CA,94565.0
5381658,2022-03-29,Unwanted Calls,WA,98274.0
4846235,2021-06-16,Availability (including rural call completion),NY,11239.0
4944512,2021-08-05,Equipment,FL,33313.0
4952277,2021-08-10,Speed,NV,89110.0
5381077,2022-03-29,Unwanted Calls,CA,95127.0
5209686,2021-12-27,Availability,TX,78633.0
5210068,2021-12-27,Unwanted Calls,GA,31088.0
5584661,2022-07-05,Unwanted Calls,OR,97267.0
5600380,2022-07-13,Privacy,TX,78730.0
4879613,2021-07-02,Interference (including signal jammers),PA,18466.0
4833921,2021-06-10,Billing,KY,40065.0
4877478,2021-07-01,Billing,NY,14220.0
4953735,2021-08-10,Privacy,AZ,85260.0
4946423,2021-08-06,Unwanted Calls,TX,76052.0
5210882,2021-12-28,Privacy,TN,37725.0
4838731,2021-06-12,Equipment,TX,79423.0
4870366,2021-06-28,Availability (including rural call completion),PA,15236.0
4830155,2021-06-09,Slamming (change of your carrier without permission),IL,60540.0
4955619,2021-08-11,Unwanted Calls,AL,35244.0
4885968,2021-07-07,Billing,DE,19803.0
4864821,2021-06-25,Billing,NJ,7013.0
4947094,2021-08-06,Unwanted Calls,TN,38114.0
4955470,2021-08-11,Unwanted Calls,SC,29104.0
4897427,2021-07-12,Billing,VA,23834.0
4951806,2021-08-10,Unwanted Calls,TN,37171.0
4952623,2021-08-10,Unwanted Calls,WA,98031.0
4886448,2021-07-07,Equipment,NJ,8003.0
4952075,2021-08-10,Indecency,NY,10466.0
4951984,2021-08-10,Unwanted Calls,MD,20619.0
4953972,2021-08-11,Unwanted Calls,NY,11559.0
5294537,2022-02-10,Loud Commercials,NH,3076.0
4954208,2021-08-11,Availability,CA,95135.0
5207063,2021-12-23,Unwanted Calls,MD,21797.0
4939254,2021-08-03,Equipment,TX,78155.0
5210477,2021-12-27,Unwanted Calls,KY,40219.0
5208927,2021-12-26,Billing,OR,97408.0
5209319,2021-12-27,Unwanted Calls,WI,53204.0
5209442,2021-12-27,Unwanted Calls,NY,10952.0
5396902,2022-04-03,Cramming (unauthorized charges on your phone bill),WI,53714.0
6171083,2023-04-19,Unwanted Calls,IL,60660.0
4948191,2021-08-07,Unwanted Calls,NY,12205.0
4952664,2021-08-10,Speed,GA,30088.0
4878588,2021-07-01,Availability (including rural call completion),PA,16117.0
4955074,2021-08-11,Unwanted Calls,WI,53072.0
4947821,2021-08-07,Unwanted Calls,MD,21740.0
5206995,2021-12-23,Unwanted Calls,GA,30005.0
4843219,2021-06-15,Equipment,CA,93553.0
4927025,2021-07-27,Speed,AR,72129.0
5210778,2021-12-27,Number Portability (keeping your number if you change providers),NY,10025.0
4948290,2021-08-07,Unwanted Calls,FL,33176.0
4888232,2021-07-07,Availability,PA,16861.0
4956498,2021-08-12,Unwanted Calls,CA,0.0
4842151,2021-06-15,Availability,MI,49640.0
5209620,2021-12-27,Number Portability (keeping your number if you change providers),OH,43615.0
5210609,2021-12-27,Unwanted Calls,NY,13605.0
4954170,2021-08-11,Privacy,CA,95151.0
4952282,2021-08-10,Unwanted Calls,CA,92688.0
4951215,2021-08-09,Equipment,FL,33511.0
4952272,2021-08-10,Unwanted Calls,CA,90706.0
4956008,2021-08-11,Unwanted Calls,TN,37216.0
4952196,2021-08-10,Availability (including rural call completion),IN,47282.0
4952005,2021-08-10,Availability (including rural call completion),TX,76950.0
5206767,2021-12-23,Unwanted Calls,MA,1720.0
4871203,2021-06-29,Billing,NY,11754.0
5209358,2021-12-27,Cramming (unauthorized charges on your phone bill),CO,80538.0
5210425,2021-12-27,Unwanted Calls,PA,18018.0
5210095,2021-12-27,Speed,OK,74561.0
5396523,2022-04-02,Unwanted Calls,IN,46256.0
5585752,2022-07-06,Unwanted Calls,CA,92116.0
4825014,2021-06-06,Equipment,CT,6451.0
4948189,2021-08-07,Unwanted Calls,MA,1821.0
4875987,2021-06-30,Equipment,MN,55060.0
5074995,2021-10-11,Unwanted Calls,NY,14219.0
5206845,2021-12-23,Unwanted Calls,WI,53210.0
4826980,2021-06-07,Billing,OR,97124.0
4953988,2021-08-11,Unwanted Calls,CA,94116.0
5074571,2021-10-10,Billing,AL,35802.0
5068086,2021-10-06,Unwanted Calls,MA,1826.0
4898218,2021-07-13,Availability (including rural call completion),OK,74723.0
5074548,2021-10-10,Billing,LA,70002.0
4950262,2021-08-09,Availability (including rural call completion),CA,94703.0
5088969,2021-10-18,Unwanted Calls,NY,12524.0
4950201,2021-08-09,Equipment,OH,43512.0
4940568,2021-08-04,Cramming (unauthorized charges on your phone bill),IL,60614.0
5074500,2021-10-10,Unwanted Calls,CA,94510.0
5088089,2021-10-18,Unwanted Calls,TX,77064.0
5067126,2021-10-06,Unwanted Calls,OH,45121.0
5382272,2022-03-29,Unwanted Calls,PA,18326.0
5074979,2021-10-11,Unwanted Calls,OK,73013.0
4954112,2021-08-11,Billing,CA,92553.0
5088200,2021-10-18,Billing,MI,48125.0
5074550,2021-10-10,Unwanted Calls,KY,40031.0
5074957,2021-10-11,Billing,TX,75234.0
5075017,2021-10-11,Availability,CA,94533.0
5098721,2021-10-22,Billing,NV,89436.0
5074361,2021-10-10,Indecency,MN,56013.0
5089489,2021-10-19,Unwanted Calls,NV,89015.0
5206192,2021-12-23,Availability (including rural call completion),NY,10472.0
5210454,2021-12-27,Indecency,AZ,85712.0
5098429,2021-10-22,Unwanted Calls,MA,1720.0
4837545,2021-06-11,Availability (including rural call completion),TX,76133.0
4947929,2021-08-07,Unwanted Calls,CO,80424.0
4947881,2021-08-07,Unwanted Calls,CA,91335.0
4891183,2021-07-09,Privacy,AZ,86429.0
4778945,2021-05-14,Billing,PR,976.0
4881544,2021-07-03,Billing,CT,6410.0
4956812,2021-08-12,Loud Commercials,MA,
4947824,2021-08-07,Unwanted Calls,UT,84791.0
4949916,2021-08-09,Availability (including rural call completion),OK,74012.0
4838503,2021-06-12,Billing,CA,90265.0
4900044,2021-07-14,Privacy,FL,33139.0
4901904,2021-07-14,Equipment,OR,97443.0
4931810,2021-07-29,Equipment,CA,92270.0
4953876,2021-08-10,Unwanted Calls,MA,1720.0
5210944,2021-12-28,Equipment,FL,32206.0
4880922,2021-07-02,Availability,NY,14464.0
4941042,2021-08-04,Billing,NY,10468.0
4955141,2021-08-11,Billing,MO,63114.0
4958658,2021-08-12,Unwanted Calls,NC,27701.0
5206355,2021-12-23,Unwanted Calls,MI,48034.0
4951917,2021-08-10,Availability (including rural call completion),FL,33458.0
4949937,2021-08-09,Availability,UT,84655.0
5209562,2021-12-27,Unwanted Calls,NM,87502.0
5208267,2021-12-24,Speed,GA,30224.0
5207279,2021-12-23,Billing,AZ,85755.0
5210171,2021-12-27,Billing,NV,89048.0
5396248,2022-04-02,Indecency,IL,60655.0
5206263,2021-12-23,Billing,GA,30312.0
5210319,2021-12-27,Billing,TX,77058.0
5396748,2022-04-03,Equipment,WA,99337.0
5578754,2022-07-01,Equipment,TX,78714.0
4950986,2021-08-09,Availability (including rural call completion),MI,49286.0
4949487,2021-08-09,Availability,OH,44312.0
4946810,2021-08-06,Unwanted Calls,CA,93306.0
5207084,2021-12-23,Unwanted Calls,NY,12603.0
4902891,2021-07-15,Availability,FL,33421.0
4947592,2021-08-06,Unwanted Calls,OR,97103.0
4778512,2021-05-14,Billing,OH,45843.0
4893886,2021-07-10,Billing,FL,85718.0
4948430,2021-08-07,Unwanted Calls,AZ,85015.0
4953420,2021-08-10,Speed,GA,31091.0
5210193,2021-12-27,Availability (including rural call completion),GA,30680.0
5382370,2022-03-29,Unwanted Calls,FL,32940.0
